Site_ID,Site_Name,Country,Latitude,Longitude,Phytogeographic_Zone,Phytogeographic_Zone1,Temperature_Humidity,Subregion,Lab_ID,CRA,Error,d13C,Material,Species,Context,Site_Function,Period,Culture,Comments,Classes,Reliability_Class,Exclusion_Reason,Reliability_SPD,Reliability_Aoristic,References,Radon_B,PPND,CalPal,CONTEXT,NERD,p3k14C,
365,Qasrawet II,Sinai,30.90361,32.94642,Saharo-Arabian,Saharo-Arabian,Arid,Sinai,RT-2131,4685,25,-6,Eggshell,Ostrich,Unspecified ,,Historical period,Hellenistic,,TSL,Class 1a,Short-lived terrestrial material,Yes,No,Segal & Carmi 2004,,,,,,,
366,Qatif ,Israel/Gaza,31.41000,34.32000,Mediterranean,Mediterranean,Mesic,CoastalPlain,Pta-2968,6040,80,,"Bone, burnt",Unspecified,Unspecified ,Desert kite,Pottery Neolithic,Qatifian,,TSL,Outlier #3b,Burnt bone (no collagen),No,No,Gopher & Gophna 1993; Clare 2010; Banning 2007; Gilead 1988  ,,,,X,,,
367,QB 501,Sinai,Unspecified,Unspecified,Saharo-Arabian,Saharo-Arabian,Arid,Sinai,Pta-2819,33800,940,,Eggshell,Ostrich,Hearth below UP site  ,,Upper Paleolithic,Ahmarian,,TSL,Outlier #2b,Not georeferenced,No,No,Belfer-cohen & Goldberg 1982,,,,,,X,
367,QB 601,Sinai,Unspecified,Unspecified,Saharo-Arabian,Saharo-Arabian,Arid,Sinai,Pta-2964,32470,780,,Eggshell,Ostrich,Unspecified ,,Upper Paleolithic,Ahmarian,,TSL,Outlier #2b,Not georeferenced,No,No,Gilead 1991,,,,,X,X,
367,Qseimeh I,Israel,Unspecified,Unspecified,Unspecified,,Unspecified,Unspecified,DRI-2965,34010,510,-8,eggshell,Unspecified,Unspecified ,,Paleolithic,Paleolithic,,TSL,Outlier #2b,Not georeferenced,No,No,Goring-Morris and Cohern 2005,,,,X,,,
367,Qseimeh II,Israel,Unspecified,Unspecified,Unspecified,,Unspecified,Unspecified,DRI-2966,30500,330,,eggshell,Unspecified,Unspecified ,,Paleolithic,Paleolithic,,TSL,Outlier #2b,Not georeferenced,No,No,Goring-Morris and Cohern 2005,,,,X,,,
368,Qubur el-Walaydah,Israel,31.41250,34.53420,Saharo-Arabian,Saharo-Arabian,Semiarid,Negev,RTT-6987 ,2890,45,,Sediment light fraction,Unspecified,"Level 14_2 ; Elevation 80.77 ; Locus 11.015 ; No architecture ; Basket 21.00607 (elevation
80.8858) ; ",,Late Bronze Age,LBA IIB / LBA III,RTK-7121,Sediment,Outlier #1d,mixed 14C reservoirs,No,No,Assher et al. 2015  ,,,,,X,,
368,Qubur el-Walaydah,Israel,31.41250,34.53420,Saharo-Arabian,Saharo-Arabian,Semiarid,Negev,RTT-7121,2915,30,,"Seed, single ",Hordeum sp.(barley),"Level 14_2 ; Elevation 80.77 ; Locus 11.015 ; No architecture ; Basket 21.00607 (elevation
80.8858) ; ",,Late Bronze Age / Late Iron Age,LBA III / IA I,,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Assher et al. 2015  ,,,,,X,,
368,Qubur el-Walaydah,Israel,31.41250,34.53420,Saharo-Arabian,Saharo-Arabian,Semiarid,Negev,RTT-6578,3055,55,,"Seed, single ",Hordeum vulgare,"Level DS_5 ; Elevation 79.2 ; Locus 13.028 ; No architecture ; Basket 13.02805 (elevation
79.2679.09) ; ",,Early Iron Age,IA I,RTK-6578,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Assher et al. 2015  ,,,,,X,,
368,Qubur el-Walaydah,Israel,31.41250,34.53420,Saharo-Arabian,Saharo-Arabian,Semiarid,Negev,RTT-6709.1,3028,50,,"Seed, single ",Hordeum vulgare,"Level 15d ; Elevation 80.35 ; Locus 12.007 ; Egyptian builidng complex ; Basket 12.00705 (elevation
80.4780.38) ; ",,Early Iron Age,IA I,RTK-6709.1,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Assher et al. 2015  ,,,,,X,,
368,Qubur el-Walaydah,Israel,31.41250,34.53420,Saharo-Arabian,Saharo-Arabian,Semiarid,Negev,RTT-6709.2,3000,45,,"Seed, single ",Hordeum vulgare,"Level 15d ; Elevation 80.35 ; Locus 12.007 ; Egyptian builidng complex ; Basket 12.00705 (elevation
80.4780.38) ; ",,Early Iron Age,IA I,RTK-6709.2,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Assher et al. 2015  ,,,,,X,,
368,Qubur el-Walaydah,Israel,31.41250,34.53420,Saharo-Arabian,Saharo-Arabian,Semiarid,Negev,RTT-6773,2882,45,,"Seed, single ",Hordeum vulgare,"Level 14_8 ; Elevation 80.44 ; Locus 11.015 ; No architecture ; Basket 12.01008 (elevation
80.5727) ; ",,Early Iron Age,IA I,RTK-6773,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Assher et al. 2015  ,,,,,X,,
368,Qubur el-Walaydah,Israel,31.41250,34.53420,Saharo-Arabian,Saharo-Arabian,Semiarid,Negev,RTT-6605.1,2965,55,,"Seed, single ",Hordeum vulgare,"Level 16 ; Elevation 79.34 ; Locus 14.034 ; Egyptian builidng complex ; Basket 14.03403 (elevation
79.3730 ) ; ",,Bronze Age / Late Iron Age,Bronze Age / Late Iron Age,RTK-6605.1,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Assher et al. 2015  ,,,,,X,,
368,Qubur el-Walaydah,Israel,31.41250,34.53420,Saharo-Arabian,Saharo-Arabian,Semiarid,Negev,RTT-6605.2,2957,50,,"Seed, single ",Hordeum vulgare,"Level 17 ; Elevation 79.34 ; Locus 14.034 ; Egyptian builidng complex ; Basket 14.03403 (elevation
79.3730 ) ; ",,Bronze Age / Late Iron Age,Bronze Age / Late Iron Age,RTK-6605.2,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Assher et al. 2015  ,,,,,X,,
368,Qubur el-Walaydah,Israel,31.41250,34.53420,Saharo-Arabian,Saharo-Arabian,Semiarid,Negev,RTT-6574.3,2835,45,,"Seed, single ",Hordeum vulgare,"Level 14_9 ; Elevation 80.23 ; Locus 11.015 ; No architecture ; Basket 12.01009 (elevation
80.3919) ; ",,Early Iron Age,IA I,RTK-6574.3,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Assher et al. 2015  ,,,,,X,,
368,Qubur el-Walaydah,Israel,31.41250,34.53420,Saharo-Arabian,Saharo-Arabian,Semiarid,Negev,RTT-6571,2620,55,,"Seed, single ",Hordeum vulgare,"Level 14_2 ; Elevation 80.77 ; Locus 11.015 ; No architecture ; Basket 21.00607 (elevation
80.8858) ; ",,Late Bronze Age,LBA IIB / LBA III,RTK-6571,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Assher et al. 2015  ,,,,,X,,
368,Qubur el-Walaydah,Israel,31.41250,34.53420,Saharo-Arabian,Saharo-Arabian,Semiarid,Negev,RTT-6573.1,2910,45,,"Seed, single ",Hordeum vulgare,"Level 14_7 ; Elevation 80.57 ; Locus 11.015 ; No architecture ; Basket 12.01008 (elevation
80.5727) ; ",,Late Bronze Age,LBA IIB / LBA III,RTK-6573.1,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Assher et al. 2015  ,,,,,X,,
368,Qubur el-Walaydah,Israel,31.41250,34.53420,Saharo-Arabian,Saharo-Arabian,Semiarid,Negev,RTT-6574.1,2917,50,,"Seed, single ",Hordeum vulgare,"Level 14_9 ; Elevation 80.23 ; Locus 11.015 ; No architecture ; Basket 12.01009 (elevation
80.3919) ; ",,Late Bronze Age,LBA IIB / LBA III,RTK-6574.1,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Assher et al. 2015  ,,,,,X,,
368,Qubur el-Walaydah,Israel,31.41250,34.53420,Saharo-Arabian,Saharo-Arabian,Semiarid,Negev,RTT-6575.1,2918,50,,"Seed, single ",Hordeum vulgare,"Level 14_10 ; Elevation 80.05 ; Locus 11.015 ; No architecture ; Basket 11.01504 (elevation
80.1080.00) ; ",,Late Bronze Age,LBA IIB / LBA III,RTK-6575.1,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Assher et al. 2015  ,,,,,X,,
368,Qubur el-Walaydah,Israel,31.41250,34.53420,Saharo-Arabian,Saharo-Arabian,Semiarid,Negev,RTT-6575.3,2975,55,,"Seed, single ",Hordeum vulgare,"Level 14_10 ; Elevation 80.05 ; Locus 11.015 ; No architecture ; Basket 11.01504 (elevation
80.1080.00) ; ",,Late Bronze Age,LBA IIB / LBA III,RTK-6575.3,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Assher et al. 2015  ,,,,,X,,
368,Qubur el-Walaydah,Israel,31.41250,34.53420,Saharo-Arabian,Saharo-Arabian,Semiarid,Negev,RTT-6572.1,2915,45,,"Seed, single ",Hordeum vulgare,"Level 14_4 ; Elevation 80.66 ; Locus 11.015 ; No architecture ; Basket 21.00607 (elevation
80.8858) ; ",,Late Bronze Age / Late Iron Age,LBA III / IA I,RTK-6572.1,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Assher et al. 2015  ,,,,,X,,
368,Qubur el-Walaydah,Israel,31.41250,34.53420,Saharo-Arabian,Saharo-Arabian,Semiarid,Negev,RTT-6572.2,2930,55,,"Seed, single ",Hordeum vulgare,"Level 14_4 ; Elevation 80.66 ; Locus 11.015 ; No architecture ; Basket 21.00607 (elevation
80.8858) ; ",,Late Bronze Age / Late Iron Age,LBA III / IA I,RTK-6572.2,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Assher et al. 2015  ,,,,,X,,
368,Qubur el-Walaydah,Israel,31.41250,34.53420,Saharo-Arabian,Saharo-Arabian,Semiarid,Negev,RTT-6573.2,2950,55,,"Seed, single ",Hordeum vulgare,"Level 14_7 ; Elevation 80.57 ; Locus 11.015 ; No architecture ; Basket 12.01008 (elevation
80.5727) ; ",,Late Bronze Age / Late Iron Age,LBA III / IA I,RTK-6573.2,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Assher et al. 2015  ,,,,,X,,
368,Qubur el-Walaydah,Israel,31.41250,34.53420,Saharo-Arabian,Saharo-Arabian,Semiarid,Negev,RTT-6574.2,2930,55,,"Seed, single ",Hordeum vulgare,"Level 14_9 ; Elevation 80.23 ; Locus 11.015 ; No architecture ; Basket 12.01009 (elevation
80.3919) ; ",,Late Bronze Age / Late Iron Age,LBA III / IA I,RTK-6574.2,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Assher et al. 2015  ,,,,,X,,
368,Qubur el-Walaydah,Israel,31.41250,34.53420,Saharo-Arabian,Saharo-Arabian,Semiarid,Negev,RTT-6575.2,2955,45,,"Seed, single ",Hordeum vulgare,"Level 14_10 ; Elevation 80.05 ; Locus 11.015 ; No architecture ; Basket 11.01504 (elevation
80.1080.00) ; ",,Late Bronze Age / Late Iron Age,LBA III / IA I,RTK-6575.2,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Assher et al. 2015  ,,,,,X,,
368,Qubur el-Walaydah,Israel,31.41250,34.53420,Saharo-Arabian,Saharo-Arabian,Semiarid,Negev,RTT-6576.1,2942,50,,"Seed, single ",Hordeum vulgare,Level 15e ; Elevation 80 ; Locus 14.009 ; Egyptian builidng complex ; Basket 14.00903/4 (eleva tion 80.1679.96) ; ,,Late Bronze Age / Late Iron Age,LBA III / IA I,RTK-6576.1,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Assher et al. 2015  ,,,,,X,,
368,Qubur el-Walaydah,Israel,31.41250,34.53420,Saharo-Arabian,Saharo-Arabian,Semiarid,Negev,RTT-6576.2,2925,55,,"Seed, single ",Hordeum vulgare,Level 15e ; Elevation 80 ; Locus 12.007 ; Egyptian builidng complex ; Basket 14.00903/4 (eleva tion 80.1679.96) ; ,,Late Bronze Age / Late Iron Age,LBA III / IA I,RTK-6576.2,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Assher et al. 2015  ,,,,,X,,
368,Qubur el-Walaydah,Israel,31.41250,34.53420,Saharo-Arabian,Saharo-Arabian,Semiarid,Negev,RTT-6577,3000,55,,"Seed, single ",Hordeum vulgare,"Level DS_1 ; Elevation 79.78 ; Locus 13.028 ; No architecture ; Basket 13.02801 (elevation
79.9363) ; ",,Late Bronze Age / Late Iron Age,LBA III / IA I,RTK-6577,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Assher et al. 2015  ,,,,,X,,
369,Qulban Ceni Murra,Jordan,30.09983,37.27715,Saharo-Arabian,Saharo-Arabian,Arid,EasternDesert,KIA-43374 (B),0,0,,Humic acid,Unidentifed,well/watering complex D15 ; ,,Pottery Neolithic / Chalcolithic,PN / Chalcolithic,,TSL,Outlier #2a,Unspecified CRA / error,No,No,Gebel et al. 2013,,,,,,,
369,Qulban Ceni Murra,Jordan,30.09983,37.27715,Saharo-Arabian,Saharo-Arabian,Arid,EasternDesert,KIA-43374 (A),0,0,,Unspecified,Unidentifed,well/watering complex D15 ; ,,Pottery Neolithic / Chalcolithic,PN / Chalcolithic,,Unspecified,Outlier #2a,Unspecified CRA / error,No,No,Gebel et al. 2013,,,,,,,
370,Qumran cave 1,Israel,31.74130,35.45900,Mediterranean,Mediterranean,Mesic,JudeanDesert,GrA-25588,1975,35,,textile,Linum usitatissimum,,cave,Historical period,Late Hellenistic / Early Roman period,,TSL,Class 1a,Short-lived terrestrial material,Yes,No,Taylor et al. 2005,,,,,X,,
370,Qumran cave 1,Israel,31.74130,35.45900,Mediterranean,Mediterranean,Mesic,JudeanDesert,GrA-24262,1995,40,,textile,Linum usitatissimum,,cave,Historical period,Late Hellenistic / Early Roman period,,TSL,Class 1a,Short-lived terrestrial material,Yes,No,Taylor et al. 2005,,,,,X,,
371,Qumran Cave 1,Israel,31.75000,35.43000,Mediterranean,Mediterranean,Mesic,JudeanDesert,GL-25,1940,80,,Wood,Date palm,period Ib or II ; ,Cave,Historical period,Late Hellenistic / Early Roman period,,TIA,Class 3a,Inbuilt-age,Yes,No,Weinstein 1984; Doudna 2006,,,,,X,,
371,Qumran Cave 1,Israel,31.75000,35.43000,Mediterranean,Mediterranean,Mesic,JudeanDesert,GL-47,1965,80,,Wood,Date palm,period Ib or II ; ,Cave,Historical period,Late Hellenistic / Early Roman period,,TIA,Class 3a,Inbuilt-age,Yes,No,Weinstein 1984; Doudna 2006,,,,,X,,
371,Qumran cave 1,Israel,31.75000,35.43000,Mediterranean,Mediterranean,Mesic,JudeanDesert,C-576,1917,200,,"Textile, cloth",Unspecified,poss scroll wrappings ; ,Cave,Historical period,Roman,solid carbon date,TSL,Class 1a,Short-lived terrestrial material,Yes,No,Weinstein 1984; Doudna 2006,,,,,X,,
372,Qumran Cave 1,Israel,31.74080,35.45860,Mediterranean,Mediterranean,Mesic,JudeanDesert,GrA-34165,1965,35,,charcoal,Unspecified,jar 35,cave,Historical period,Roman,,TIA,Class 3b,Inbuilt-age,Yes,No,Rasmussen et al. 2011,,,,,X,,
372,Qumran Cave 1,Israel,31.74080,35.45860,Mediterranean,Mediterranean,Mesic,JudeanDesert,GrA-33950,2060,30,,charcoal,Unspecified,jar 35,cave,Historical period,Roman,,TIA,Class 3b,Inbuilt-age,Yes,No,Rasmussen et al. 2011,,,,,X,,
372,Qumran Cave 1,Israel,31.74080,35.45860,Mediterranean,Mediterranean,Mesic,JudeanDesert,GrA-34170,2075,35,,charcoal,Unspecified,jar 35,cave,Historical period,Roman,,TIA,Class 3b,Inbuilt-age,Yes,No,Rasmussen et al. 2011,,,,,X,,
373,Qumran cave 24,Israel,31.75700,35.46000,Mediterranean,Mediterranean,Mesic,JudeanDesert,RT-3080,1755,25,,Dung,Unspecified,Layer 4,cave,Historical period,Roman,,TSL,Class 1a,Short-lived terrestrial material,Yes,No,Gopher et al. 2013,,,,,X,,
373,Qumran Cave 24,Israel,31.75700,35.46000,Mediterranean,Mediterranean,Mesic,JudeanDesert,RT-907E,1800,95,-21.4,Dung,Capra,Unspecified ,Cave,Historical period,Roman,,TSL,Class 1a,Short-lived terrestrial material,Yes,No,Carmi & Segal 1992  ,,,,,X,,
373,Qumran cave 24,Israel,31.75700,35.46000,Mediterranean,Mediterranean,Mesic,JudeanDesert,ETH-22696-Q62,1805,45,,seed,Phoenix dactylifera,Layer 4,cave,Historical period,Roman,,TSL,Class 1a,Short-lived terrestrial material,Yes,No,Gopher et al. 2013,,,,,X,,
373,Qumran cave 24,Israel,31.75700,35.46000,Mediterranean,Mediterranean,Mesic,JudeanDesert,ETH-22694-Q37,2040,45,,seed,Phoenix dactylifera,Layer 4,cave,Historical period,Roman,,TSL,Class 1a,Short-lived terrestrial material,Yes,No,Gopher et al. 2013,,,,,X,,
373,Qumran cave 24,Israel,31.75700,35.46000,Mediterranean,Mediterranean,Mesic,JudeanDesert,RT-3076,9605,110,,plant remains,Unspecified,,cave,Pre-Pottery Neolithic,PPN,,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Gopher et al. 2013,,,,,X,,
373,Qumran Cave 24,Israel,31.75700,35.46000,Mediterranean,Mediterranean,Mesic,JudeanDesert,RT-907A,9720,100,-11.6,Charcoal,Unspecified,Cave 24 ; fire ; ,Cave,Pre-Pottery Neolithic,PPN,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Carmi & Segal 1992  ,,,,,X,X,
373,Qumran cave 24,Israel,31.75700,35.46000,Mediterranean,Mediterranean,Mesic,JudeanDesert,ETH-22693-Q3,4240,50,,seed,Phoenix dactylifera,Layer 4,cave,Bronze Age,BA,,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Gopher et al. 2013,,,,,X,,
373,Qumran cave 24,Israel,31.75700,35.46000,Mediterranean,Mediterranean,Mesic,JudeanDesert,RT-3073,7535,30,,charcoal,Unspecified,Layer 4,cave,Pre-Pottery Neolithic,PPN,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Gopher et al. 2013; Edwards 2016,,,,,X,,
373,Qumran cave 24,Israel,31.75700,35.46000,Mediterranean,Mediterranean,Mesic,JudeanDesert,ETH-22695-Q61,4200,50,,seed,Phoenix dactylifera,Layer 4,cave,Bronze Age,BA,,TSL,Class 1a,Short-lived terrestrial material,Yes,Yes,Gopher et al. 2013,,,,,X,,
373,Qumran Cave 24,Israel,31.75700,35.46000,Mediterranean,Mediterranean,Mesic,JudeanDesert,RT-907D,6450,65,,Charcoal,Unspecified,Cave 24 ; fire ; ,Cave,Pre-Pottery Neolithic,PPN,reliable? Seems late for EN designation,TIA,Class 3b,Inbuilt-age,Yes,Yes,Carmi & Segal 1992  ,,,,,X,X,
373,Qumran cave 24,Israel,31.75700,35.46000,Mediterranean,Mediterranean,Mesic,JudeanDesert,RT-3075,8740,30,,charcoal,Unspecified,Layer 4,cave,Pre-Pottery Neolithic,PPN,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Gopher et al. 2013; Edwards 2016,,,,,X,,
373,Qumran cave 24,Israel,31.75700,35.46000,Mediterranean,Mediterranean,Mesic,JudeanDesert,RT-3081,4075,25,,charcoal,Unspecified,Layer 4,cave,Bronze Age,BA,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Gopher et al. 2013,,,,,X,,
373,Qumran Cave 24,Israel,31.75700,35.46000,Mediterranean,Mediterranean,Mesic,JudeanDesert,RT-907C,8540,90,-15.3,Charcoal,Unspecified,Cave 24 ; fire ; ,Cave,Pre-Pottery Neolithic,PPN,d13C high - C4 or contaminated?,TIA,Outlier #3d,Delta13C does not point to charcoal,Yes,Yes,Carmi & Segal 1992  ,,,,,X,X,
373,Qumran cave 24,Israel,31.75700,35.46000,Mediterranean,Mediterranean,Mesic,JudeanDesert,RT-3079,8085,30,,charcoal,Unspecified,Layer 4,cave,Pre-Pottery Neolithic,PPN,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Gopher et al. 2013; Edwards 2016,,,,,X,,
373,Qumran cave 24,Israel,31.75700,35.46000,Mediterranean,Mediterranean,Mesic,JudeanDesert,RT-3078,10010,55,,charcoal,Unspecified,,cave,Pre-Pottery Neolithic,PPN,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Gopher et al. 2013,,,,,X,,
373,Qumran Cave 24,Israel,31.75700,35.46000,Mediterranean,Mediterranean,Mesic,JudeanDesert,RT-907B,9010,150,-25.3,Wood,Unspecified,Cave 24  ,Cave,Pre-Pottery Neolithic,PPN,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Carmi & Segal 1992  ,,,,,X,X,
374,Qumran Cave C-7,Israel ,31.75000,35.43000,Mediterranean,Mediterranean,Mesic,JudeanDesert,RT-2081,8690,80,-16.5,Charcoal,Salsola,"Cave  ; Under the 'balcony'  ; Locus 17, Basket 221",Cave,Pre-Pottery Neolithic,PPN,,TIA,Outlier #3d,Delta13C does not point to charcoal,Yes,Yes,Segal & Carmi 1996  ,,,,,X,,
374,Qumran Cave C-7,Israel,31.75000,35.43000,Mediterranean,Mediterranean,Mesic,JudeanDesert,RT-2078,8740,85,-13.5,Charcoal,Acacia raddiana,"Cave  ; Hearth, lowest level ; Locus 15, Basket 215",Cave,Pre-Pottery Neolithic,PPN,,TIA,Outlier #3d,Delta13C does not point to charcoal,Yes,Yes,Segal & Carmi 1996  ,,,,,X,,
374,Qumran Cave C-7,Israel ,31.75000,35.43000,Mediterranean,Mediterranean,Mesic,JudeanDesert,RT-2079,8825,75,-13,Charcoal,Pistacia atlantica,"Cave  ; Hearth, lowest level ; Locus 15, Basket 217",Cave,Pre-Pottery Neolithic,PPN,,TIA,Class 3a,Inbuilt-age,Yes,Yes,Segal & Carmi 1996  ,,,,,X,,
374,Qumran Cave C-7,Israel ,31.75000,35.43000,Mediterranean,Mediterranean,Mesic,JudeanDesert,RT-2080,8630,80,-16.9,Charcoal,Retama raetam (White Broom),"Cave  ; Hearth, lowest level ; Locus 14, Basket 214",Cave,Pre-Pottery Neolithic,PPN,,TIA,Outlier #3d,Delta13C does not point to charcoal,Yes,Yes,Segal & Carmi 1996  ,,,,,X,,
375,Ramat Bet Shemesh,Israel ,31.70964,34.97881,Mediterranean,Mediterranean,Mesic,CentralHills,RT-2189,345,45,-22,Charcoal,Ceratonia siliqua (Carob),25 cm below sea ; ,,Historical period,Historical period,,TIA,Class 3a,Inbuilt-age,Yes,No,Segal & Carmi 2004; Erez et al. 2016,,,,,,,
375,Ramat Bet Shemesh,Israel ,31.70964,34.97881,Mediterranean,Mediterranean,Mesic,CentralHills,RT-2190,1180,45,-22,Charcoal,Quercus calliprinos (Kermes Oak),"L 006, B 10062 ; ",,Historical period,Historical period,,TIA,Class 3a,Inbuilt-age,Yes,No,Segal & Carmi 2004; Erez et al. 2016,,,,,,,
375,Ramat Bet Shemesh,Israel ,31.70964,34.97881,Mediterranean,Mediterranean,Mesic,CentralHills,RT-2234,2040,45,-21.8,Charcoal,Olea europaea,"Area 11, L 116, B 1053 ; 40 cm below sea ; ",,Historical period,Historical period,,TIA,Class 3a,Inbuilt-age,Yes,No,Segal & Carmi 2004; Erez et al. 2016,,,,,,,
375,Ramat Bet Shemesh,Israel ,31.70964,34.97881,Mediterranean,Mediterranean,Mesic,CentralHills,RT-2241,0,0,-23.9,Charcoal,Unspecified,"L 1366, B 10347 ; ",,Historical period,Historical period,,TIA,Outlier #2a,Unspecified CRA / error,No,No,Segal & Carmi 2004; Erez et al. 2016,,,,,,,
375,Ramat Bet Shemesh,Israel ,31.70964,34.97881,Mediterranean,Mediterranean,Mesic,CentralHills,RT-2274,70,40,-22.4,Charcoal,Unspecified,"L 102, B 1019 ; ",,Historical period,Historical period,,TIA,Outlier #1c,Error value > 10% CRA,No,No,Segal & Carmi 2004; Erez et al. 2016,,,,,,,
375,Ramat Bet Shemesh,Israel ,31.70964,34.97881,Mediterranean,Mediterranean,Mesic,CentralHills,RT-2275,140,40,-22.1,Charcoal,Unspecified,"L 102, B 1019 ; ",,Historical period,Historical period,,TIA,Outlier #1c,Error value > 10% CRA,No,No,Segal & Carmi 2004; Erez et al. 2016,,,,,,,
375,Ramat Bet Shemesh,Israel ,31.70964,34.97881,Mediterranean,Mediterranean,Mesic,CentralHills,RT-2242,170,35,-21.5,Charcoal,Unspecified,"L 1366, B 10341 ; ",,Modern ,Modern,,TIA,Outlier #1c,Error value > 10% CRA,No,No,Segal & Carmi 2004; Erez et al. 2016,,,,,,,
376,Ramat Harif G 8,Israel ,30.50170,34.55390,Saharo-Arabian,Saharo-Arabian,Arid,Negev,Pta-3284,10380,100,,Charcoal,Unspecified,"Layer 3, 275280 ; ",Settlement,Late Epipaleolithic,Harifian,,TIA,Class 3b,Inbuilt-age,Yes,No,Goring-Morris 1987; Goring-Morris 1991; Kuijt & Bar-Yosef 1994; Schyle 1996,,,X,X,X,X,
376,Ramat Harif G 8,Israel ,30.50170,34.55390,Saharo-Arabian,Saharo-Arabian,Arid,Negev,Pta-3285,10390,100,,Charcoal,Unspecified,"Layer 3, 210220 ; ",Settlement,Late Epipaleolithic,Harifian,,TIA,Class 3b,Inbuilt-age,Yes,No,Goring-Morris 1987; Goring-Morris 1991; Kuijt & Bar-Yosef 1994; Schyle 1996,,,X,X,X,X,
376,Ramat Harif G 8,Israel ,30.50170,34.55390,Saharo-Arabian,Saharo-Arabian,Arid,Negev,Pta-3009,10500,100,,Charcoal,Unspecified,"Layer 3, 280 ; ",Settlement,Late Epipaleolithic,Harifian,,TIA,Class 3b,Inbuilt-age,Yes,No,Goring-Morris 1987; Goring-Morris 1991; Kuijt & Bar-Yosef 1994 ,,,X,X,X,X,
376,Ramat Harif G 8,Israel ,30.50170,34.55390,Saharo-Arabian,Saharo-Arabian,Arid,Negev,Pta-3001,10300,100,,Charcoal,Unspecified,"Layer 3, 220225 ; ",Settlement,Late Epipaleolithic,Harifian,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Goring-Morris 1987; Goring-Morris 1991; Kuijt & Bar-Yosef 1994; Schyle 1996,,,X,X,X,X,
376,Ramat Harif G 8,Israel ,30.50170,34.55390,Saharo-Arabian,Saharo-Arabian,Arid,Negev,Pta-3288,10250,100,,Charcoal,Unspecified,"Layer 7, 220225 ; ",Settlement,Late Epipaleolithic,Harifian,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Goring-Morris 1987; Goring-Morris 1991; Kuijt & Bar-Yosef 1994; Schyle 1996,,,X,X,X,X,
376,Ramat Harif G 8,Israel ,30.50170,34.55390,Saharo-Arabian,Saharo-Arabian,Arid,Negev,Pta-3286 (B),10100,100,,Charcoal,Unspecified,"Layer 7, 180185 ; ",Settlement,Late Epipaleolithic,Harifian,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Goring-Morris 1987; Goring-Morris 1991; Kuijt & Bar-Yosef 1994; Schyle 1996,,,X,X,,,
377,Ramat Saharonim,Israel,30.61972,34.94028,Saharo-Arabian,Saharo-Arabian,Arid,Negev,RTT-4664,2225,35,-20.4,Textile,Leather,Tumulus 29  ,,Pottery Neolithic,PN,,TSL,Outlier #1b,Intrusive material,No,No,Porat et al. 2006  ,,,,,,,
377,Ramat Saharonim,Israel ,30.61972,34.94028,Saharo-Arabian,Saharo-Arabian,Arid,Negev,RTT-4663,6180,40,-24.6,Charcoal,Unspecified,Shrine 4 ; 422F ; ,,Pottery Neolithic,PN,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Porat et al. 2006  ,,,,,,,
377,Ramat Saharonim,Israel,30.61972,34.94028,Saharo-Arabian,Saharo-Arabian,Arid,Negev,RTT-4665,5945,45,-23,Charcoal,Unspecified,"Shrine 4, hearth ; 432E ; ",,Pottery Neolithic,PN,,TIA,Class 3b,Inbuilt-age,Yes,Yes,Porat et al. 2006  ,,,,,,,
